,0,1,2,3,4,5,6,7,8
28763,32060,TY,B3,B3,B1,0,0,0,O_0
28764,32061,TY,B3,B3,B2,0,0,0,O_0
28765,32062,TY,B3,B3,B3,0,0,0,O_0
28766,32063,TY,B3,B3,B4,0,0,0,O_0
28767,32064,TY,B3,B3,TY,0,0,explicit_train,O_3
28768,32065,TY,B3,B3,C1,0,0,0,O_0
28769,32066,TY,B3,B3,C2,0,0,0,O_0
28770,32067,TY,B3,B3,C3,0,0,0,O_0
28771,32068,TY,B3,B3,C4,0,0,0,O_0
28772,32069,TY,B3,B3,TZ,0,0,explicit_train,O_3
28773,32070,TY,B3,B4,A1,0,0,0,O_0
28774,32071,TY,B3,B4,A2,0,0,0,O_0
28775,32072,TY,B3,B4,A3,0,0,0,O_0
28776,32073,TY,B3,B4,A4,0,0,0,O_0
28777,32074,TY,B3,B4,TX,0,0,explicit_train,O_3
28778,32075,TY,B3,B4,B1,0,0,0,O_0
28779,32076,TY,B3,B4,B2,0,0,0,O_0
28780,32077,TY,B3,B4,B3,0,0,0,O_0
28781,32078,TY,B3,B4,B4,0,0,0,O_0
28782,32079,TY,B3,B4,TY,0,0,explicit_train,O_3
28783,32080,TY,B3,B4,C1,0,0,0,O_0
28784,32081,TY,B3,B4,C2,0,0,0,O_0
28785,32082,TY,B3,B4,C3,0,0,0,O_0
28786,32083,TY,B3,B4,C4,0,0,0,O_0
28787,32084,TY,B3,B4,TZ,0,0,explicit_train,O_3
28788,32085,TY,B3,TY,A1,0,explicit_train,0,O_2
28789,32086,TY,B3,TY,A2,0,explicit_train,0,O_2
28790,32087,TY,B3,TY,A3,0,explicit_train,0,O_2
28791,32088,TY,B3,TY,A4,0,explicit_train,0,O_2
28792,32090,TY,B3,TY,B1,0,explicit_train,0,O_2
28793,32091,TY,B3,TY,B2,0,explicit_train,0,O_2
28794,32092,TY,B3,TY,B3,0,explicit_train,0,O_2
28795,32093,TY,B3,TY,B4,0,explicit_train,0,O_2
28796,32095,TY,B3,TY,C1,0,explicit_train,0,O_2
28797,32096,TY,B3,TY,C2,0,explicit_train,0,O_2
28798,32097,TY,B3,TY,C3,0,explicit_train,0,O_2
28799,32098,TY,B3,TY,C4,0,explicit_train,0,O_2
28800,32100,TY,B3,C1,A1,0,0,0,O_0
28801,32101,TY,B3,C1,A2,0,0,0,O_0
28802,32102,TY,B3,C1,A3,0,0,0,O_0
28803,32103,TY,B3,C1,A4,0,0,0,O_0
28804,32104,TY,B3,C1,TX,0,0,explicit_train,O_3
28805,32105,TY,B3,C1,B1,0,0,0,O_0
28806,32106,TY,B3,C1,B2,0,0,0,O_0
28807,32107,TY,B3,C1,B3,0,0,0,O_0
28808,32108,TY,B3,C1,B4,0,0,0,O_0
28809,32109,TY,B3,C1,TY,0,0,explicit_train,O_3
28810,32110,TY,B3,C1,C1,0,0,0,O_0
28811,32111,TY,B3,C1,C2,0,0,0,O_0
28812,32112,TY,B3,C1,C3,0,0,0,O_0
28813,32113,TY,B3,C1,C4,0,0,0,O_0
28814,32114,TY,B3,C1,TZ,0,0,explicit_train,O_3
28815,32115,TY,B3,C2,A1,0,0,0,O_0
28816,32116,TY,B3,C2,A2,0,0,0,O_0
28817,32117,TY,B3,C2,A3,0,0,0,O_0
28818,32118,TY,B3,C2,A4,0,0,0,O_0
28819,32119,TY,B3,C2,TX,0,0,explicit_train,O_3
28820,32120,TY,B3,C2,B1,0,0,0,O_0
28821,32121,TY,B3,C2,B2,0,0,0,O_0
28822,32122,TY,B3,C2,B3,0,0,0,O_0
28823,32123,TY,B3,C2,B4,0,0,0,O_0
28824,32124,TY,B3,C2,TY,0,0,explicit_train,O_3
28825,32125,TY,B3,C2,C1,0,0,0,O_0
28826,32126,TY,B3,C2,C2,0,0,0,O_0
28827,32127,TY,B3,C2,C3,0,0,0,O_0
28828,32128,TY,B3,C2,C4,0,0,0,O_0
28829,32129,TY,B3,C2,TZ,0,0,explicit_train,O_3
28830,32130,TY,B3,C3,A1,0,0,0,O_0
28831,32131,TY,B3,C3,A2,0,0,0,O_0
28832,32132,TY,B3,C3,A3,0,0,0,O_0
28833,32133,TY,B3,C3,A4,0,0,0,O_0
28834,32134,TY,B3,C3,TX,0,0,explicit_train,O_3
28835,32135,TY,B3,C3,B1,0,0,0,O_0
28836,32136,TY,B3,C3,B2,0,0,0,O_0
28837,32137,TY,B3,C3,B3,0,0,0,O_0
28838,32138,TY,B3,C3,B4,0,0,0,O_0
28839,32139,TY,B3,C3,TY,0,0,explicit_train,O_3
28840,32140,TY,B3,C3,C1,0,0,0,O_0
28841,32141,TY,B3,C3,C2,0,0,0,O_0
28842,32142,TY,B3,C3,C3,0,0,0,O_0
28843,32143,TY,B3,C3,C4,0,0,0,O_0
28844,32144,TY,B3,C3,TZ,0,0,explicit_train,O_3
28845,32145,TY,B3,C4,A1,0,0,0,O_0
28846,32146,TY,B3,C4,A2,0,0,0,O_0
28847,32147,TY,B3,C4,A3,0,0,0,O_0
28848,32148,TY,B3,C4,A4,0,0,0,O_0
28849,32149,TY,B3,C4,TX,0,0,explicit_train,O_3
28850,32150,TY,B3,C4,B1,0,0,0,O_0
28851,32151,TY,B3,C4,B2,0,0,0,O_0
28852,32152,TY,B3,C4,B3,0,0,0,O_0
28853,32153,TY,B3,C4,B4,0,0,0,O_0
28854,32154,TY,B3,C4,TY,0,0,explicit_train,O_3
28855,32155,TY,B3,C4,C1,0,0,0,O_0
28856,32156,TY,B3,C4,C2,0,0,0,O_0
28857,32157,TY,B3,C4,C3,0,0,0,O_0
28858,32158,TY,B3,C4,C4,0,0,0,O_0
28859,32159,TY,B3,C4,TZ,0,0,explicit_train,O_3
28860,32160,TY,B3,TZ,A1,0,explicit_train,0,O_2
28861,32161,TY,B3,TZ,A2,0,explicit_train,0,O_2
28862,32162,TY,B3,TZ,A3,0,explicit_train,0,O_2
28863,32163,TY,B3,TZ,A4,0,explicit_train,0,O_2
28864,32165,TY,B3,TZ,B1,0,explicit_train,0,O_2
28865,32166,TY,B3,TZ,B2,0,explicit_train,0,O_2
28866,32167,TY,B3,TZ,B3,0,explicit_train,0,O_2
28867,32168,TY,B3,TZ,B4,0,explicit_train,0,O_2
28868,32170,TY,B3,TZ,C1,0,explicit_train,0,O_2
28869,32171,TY,B3,TZ,C2,0,explicit_train,0,O_2
28870,32172,TY,B3,TZ,C3,0,explicit_train,0,O_2
28871,32173,TY,B3,TZ,C4,0,explicit_train,0,O_2
28872,32175,TY,B4,A1,A1,0,0,0,O_0
28873,32176,TY,B4,A1,A2,0,0,0,O_0
28874,32177,TY,B4,A1,A3,0,0,0,O_0
28875,32178,TY,B4,A1,A4,0,0,0,O_0
28876,32179,TY,B4,A1,TX,0,0,explicit_train,O_3
28877,32180,TY,B4,A1,B1,0,0,0,O_0
28878,32181,TY,B4,A1,B2,0,0,0,O_0
28879,32182,TY,B4,A1,B3,0,0,0,O_0
28880,32183,TY,B4,A1,B4,0,0,0,O_0
28881,32184,TY,B4,A1,TY,0,0,explicit_train,O_3
28882,32185,TY,B4,A1,C1,0,0,0,O_0
28883,32186,TY,B4,A1,C2,0,0,0,O_0
28884,32187,TY,B4,A1,C3,0,0,0,O_0
28885,32188,TY,B4,A1,C4,0,0,0,O_0
28886,32189,TY,B4,A1,TZ,0,0,explicit_train,O_3
28887,32190,TY,B4,A2,A1,0,0,0,O_0
28888,32191,TY,B4,A2,A2,0,0,0,O_0
28889,32192,TY,B4,A2,A3,0,0,0,O_0
28890,32193,TY,B4,A2,A4,0,0,0,O_0
28891,32194,TY,B4,A2,TX,0,0,explicit_train,O_3
28892,32195,TY,B4,A2,B1,0,0,0,O_0
28893,32196,TY,B4,A2,B2,0,0,0,O_0
28894,32197,TY,B4,A2,B3,0,0,0,O_0
28895,32198,TY,B4,A2,B4,0,0,0,O_0
28896,32199,TY,B4,A2,TY,0,0,explicit_train,O_3
28897,32200,TY,B4,A2,C1,0,0,0,O_0
28898,32201,TY,B4,A2,C2,0,0,0,O_0
28899,32202,TY,B4,A2,C3,0,0,0,O_0
28900,32203,TY,B4,A2,C4,0,0,0,O_0
28901,32204,TY,B4,A2,TZ,0,0,explicit_train,O_3
28902,32205,TY,B4,A3,A1,0,0,0,O_0
28903,32206,TY,B4,A3,A2,0,0,0,O_0
28904,32207,TY,B4,A3,A3,0,0,0,O_0
28905,32208,TY,B4,A3,A4,0,0,0,O_0
28906,32209,TY,B4,A3,TX,0,0,explicit_train,O_3
28907,32210,TY,B4,A3,B1,0,0,0,O_0
28908,32211,TY,B4,A3,B2,0,0,0,O_0
28909,32212,TY,B4,A3,B3,0,0,0,O_0
28910,32213,TY,B4,A3,B4,0,0,0,O_0
28911,32214,TY,B4,A3,TY,0,0,explicit_train,O_3
28912,32215,TY,B4,A3,C1,0,0,0,O_0
28913,32216,TY,B4,A3,C2,0,0,0,O_0
28914,32217,TY,B4,A3,C3,0,0,0,O_0
28915,32218,TY,B4,A3,C4,0,0,0,O_0
28916,32219,TY,B4,A3,TZ,0,0,explicit_train,O_3
28917,32220,TY,B4,A4,A1,0,0,0,O_0
28918,32221,TY,B4,A4,A2,0,0,0,O_0
28919,32222,TY,B4,A4,A3,0,0,0,O_0
28920,32223,TY,B4,A4,A4,0,0,0,O_0
28921,32224,TY,B4,A4,TX,0,0,explicit_train,O_3
28922,32225,TY,B4,A4,B1,0,0,0,O_0
28923,32226,TY,B4,A4,B2,0,0,0,O_0
28924,32227,TY,B4,A4,B3,0,0,0,O_0
28925,32228,TY,B4,A4,B4,0,0,0,O_0
28926,32229,TY,B4,A4,TY,0,0,explicit_train,O_3
28927,32230,TY,B4,A4,C1,0,0,0,O_0
28928,32231,TY,B4,A4,C2,0,0,0,O_0
28929,32232,TY,B4,A4,C3,0,0,0,O_0
28930,32233,TY,B4,A4,C4,0,0,0,O_0
28931,32234,TY,B4,A4,TZ,0,0,explicit_train,O_3
28932,32235,TY,B4,TX,A1,0,explicit_train,0,O_2
28933,32236,TY,B4,TX,A2,0,explicit_train,0,O_2
28934,32237,TY,B4,TX,A3,0,explicit_train,0,O_2
28935,32238,TY,B4,TX,A4,0,explicit_train,0,O_2
28936,32240,TY,B4,TX,B1,0,explicit_train,0,O_2
28937,32241,TY,B4,TX,B2,0,explicit_train,0,O_2
28938,32242,TY,B4,TX,B3,0,explicit_train,0,O_2
28939,32243,TY,B4,TX,B4,0,explicit_train,0,O_2
28940,32245,TY,B4,TX,C1,0,explicit_train,0,O_2
28941,32246,TY,B4,TX,C2,0,explicit_train,0,O_2
28942,32247,TY,B4,TX,C3,0,explicit_train,0,O_2
28943,32248,TY,B4,TX,C4,0,explicit_train,0,O_2
28944,32250,TY,B4,B1,A1,0,0,0,O_0
28945,32251,TY,B4,B1,A2,0,0,0,O_0
28946,32252,TY,B4,B1,A3,0,0,0,O_0
28947,32253,TY,B4,B1,A4,0,0,0,O_0
28948,32254,TY,B4,B1,TX,0,0,explicit_train,O_3
28949,32255,TY,B4,B1,B1,0,0,0,O_0
28950,32256,TY,B4,B1,B2,0,0,0,O_0
28951,32257,TY,B4,B1,B3,0,0,0,O_0
28952,32258,TY,B4,B1,B4,0,0,0,O_0
28953,32259,TY,B4,B1,TY,0,0,explicit_train,O_3
28954,32260,TY,B4,B1,C1,0,0,0,O_0
28955,32261,TY,B4,B1,C2,0,0,0,O_0
28956,32262,TY,B4,B1,C3,0,0,0,O_0
28957,32263,TY,B4,B1,C4,0,0,0,O_0
28958,32264,TY,B4,B1,TZ,0,0,explicit_train,O_3
28959,32265,TY,B4,B2,A1,0,0,0,O_0
28960,32266,TY,B4,B2,A2,0,0,0,O_0
28961,32267,TY,B4,B2,A3,0,0,0,O_0
28962,32268,TY,B4,B2,A4,0,0,0,O_0
28963,32269,TY,B4,B2,TX,0,0,explicit_train,O_3
28964,32270,TY,B4,B2,B1,0,0,0,O_0
28965,32271,TY,B4,B2,B2,0,0,0,O_0
28966,32272,TY,B4,B2,B3,0,0,0,O_0
28967,32273,TY,B4,B2,B4,0,0,0,O_0
28968,32274,TY,B4,B2,TY,0,0,explicit_train,O_3
28969,32275,TY,B4,B2,C1,0,0,0,O_0
28970,32276,TY,B4,B2,C2,0,0,0,O_0
28971,32277,TY,B4,B2,C3,0,0,0,O_0
28972,32278,TY,B4,B2,C4,0,0,0,O_0
28973,32279,TY,B4,B2,TZ,0,0,explicit_train,O_3
28974,32280,TY,B4,B3,A1,0,0,0,O_0
28975,32281,TY,B4,B3,A2,0,0,0,O_0
28976,32282,TY,B4,B3,A3,0,0,0,O_0
28977,32283,TY,B4,B3,A4,0,0,0,O_0
28978,32284,TY,B4,B3,TX,0,0,explicit_train,O_3
28979,32285,TY,B4,B3,B1,0,0,0,O_0
28980,32286,TY,B4,B3,B2,0,0,0,O_0
28981,32287,TY,B4,B3,B3,0,0,0,O_0
28982,32288,TY,B4,B3,B4,0,0,0,O_0
28983,32289,TY,B4,B3,TY,0,0,explicit_train,O_3
28984,32290,TY,B4,B3,C1,0,0,0,O_0
28985,32291,TY,B4,B3,C2,0,0,0,O_0
28986,32292,TY,B4,B3,C3,0,0,0,O_0
28987,32293,TY,B4,B3,C4,0,0,0,O_0
28988,32294,TY,B4,B3,TZ,0,0,explicit_train,O_3
28989,32295,TY,B4,B4,A1,0,0,0,O_0
28990,32296,TY,B4,B4,A2,0,0,0,O_0
28991,32297,TY,B4,B4,A3,0,0,0,O_0
28992,32298,TY,B4,B4,A4,0,0,0,O_0
28993,32299,TY,B4,B4,TX,0,0,explicit_train,O_3
28994,32300,TY,B4,B4,B1,0,0,0,O_0
28995,32301,TY,B4,B4,B2,0,0,0,O_0
28996,32302,TY,B4,B4,B3,0,0,0,O_0
28997,32303,TY,B4,B4,B4,0,0,0,O_0
28998,32304,TY,B4,B4,TY,0,0,explicit_train,O_3
28999,32305,TY,B4,B4,C1,0,0,0,O_0
29000,32306,TY,B4,B4,C2,0,0,0,O_0
29001,32307,TY,B4,B4,C3,0,0,0,O_0
29002,32308,TY,B4,B4,C4,0,0,0,O_0
29003,32309,TY,B4,B4,TZ,0,0,explicit_train,O_3
29004,32310,TY,B4,TY,A1,0,explicit_train,0,O_2
29005,32311,TY,B4,TY,A2,0,explicit_train,0,O_2
29006,32312,TY,B4,TY,A3,0,explicit_train,0,O_2
29007,32313,TY,B4,TY,A4,0,explicit_train,0,O_2
29008,32315,TY,B4,TY,B1,0,explicit_train,0,O_2
29009,32316,TY,B4,TY,B2,0,explicit_train,0,O_2
29010,32317,TY,B4,TY,B3,0,explicit_train,0,O_2
29011,32318,TY,B4,TY,B4,0,explicit_train,0,O_2
29012,32320,TY,B4,TY,C1,0,explicit_train,0,O_2
29013,32321,TY,B4,TY,C2,0,explicit_train,0,O_2
29014,32322,TY,B4,TY,C3,0,explicit_train,0,O_2
29015,32323,TY,B4,TY,C4,0,explicit_train,0,O_2
29016,32325,TY,B4,C1,A1,0,0,0,O_0
29017,32326,TY,B4,C1,A2,0,0,0,O_0
29018,32327,TY,B4,C1,A3,0,0,0,O_0
29019,32328,TY,B4,C1,A4,0,0,0,O_0
29020,32329,TY,B4,C1,TX,0,0,explicit_train,O_3
29021,32330,TY,B4,C1,B1,0,0,0,O_0
29022,32331,TY,B4,C1,B2,0,0,0,O_0
29023,32332,TY,B4,C1,B3,0,0,0,O_0
29024,32333,TY,B4,C1,B4,0,0,0,O_0
29025,32334,TY,B4,C1,TY,0,0,explicit_train,O_3
29026,32335,TY,B4,C1,C1,0,0,0,O_0
29027,32336,TY,B4,C1,C2,0,0,0,O_0
29028,32337,TY,B4,C1,C3,0,0,0,O_0
29029,32338,TY,B4,C1,C4,0,0,0,O_0
29030,32339,TY,B4,C1,TZ,0,0,explicit_train,O_3
29031,32340,TY,B4,C2,A1,0,0,0,O_0
29032,32341,TY,B4,C2,A2,0,0,0,O_0
29033,32342,TY,B4,C2,A3,0,0,0,O_0
29034,32343,TY,B4,C2,A4,0,0,0,O_0
29035,32344,TY,B4,C2,TX,0,0,explicit_train,O_3
29036,32345,TY,B4,C2,B1,0,0,0,O_0
29037,32346,TY,B4,C2,B2,0,0,0,O_0
29038,32347,TY,B4,C2,B3,0,0,0,O_0
29039,32348,TY,B4,C2,B4,0,0,0,O_0
29040,32349,TY,B4,C2,TY,0,0,explicit_train,O_3
29041,32350,TY,B4,C2,C1,0,0,0,O_0
29042,32351,TY,B4,C2,C2,0,0,0,O_0
29043,32352,TY,B4,C2,C3,0,0,0,O_0
29044,32353,TY,B4,C2,C4,0,0,0,O_0
29045,32354,TY,B4,C2,TZ,0,0,explicit_train,O_3
29046,32355,TY,B4,C3,A1,0,0,0,O_0
29047,32356,TY,B4,C3,A2,0,0,0,O_0
29048,32357,TY,B4,C3,A3,0,0,0,O_0
29049,32358,TY,B4,C3,A4,0,0,0,O_0
29050,32359,TY,B4,C3,TX,0,0,explicit_train,O_3
29051,32360,TY,B4,C3,B1,0,0,0,O_0
29052,32361,TY,B4,C3,B2,0,0,0,O_0
29053,32362,TY,B4,C3,B3,0,0,0,O_0
29054,32363,TY,B4,C3,B4,0,0,0,O_0
29055,32364,TY,B4,C3,TY,0,0,explicit_train,O_3
29056,32365,TY,B4,C3,C1,0,0,0,O_0
29057,32366,TY,B4,C3,C2,0,0,0,O_0
29058,32367,TY,B4,C3,C3,0,0,0,O_0
29059,32368,TY,B4,C3,C4,0,0,0,O_0
29060,32369,TY,B4,C3,TZ,0,0,explicit_train,O_3
29061,32370,TY,B4,C4,A1,0,0,0,O_0
29062,32371,TY,B4,C4,A2,0,0,0,O_0
29063,32372,TY,B4,C4,A3,0,0,0,O_0
29064,32373,TY,B4,C4,A4,0,0,0,O_0
29065,32374,TY,B4,C4,TX,0,0,explicit_train,O_3
29066,32375,TY,B4,C4,B1,0,0,0,O_0
29067,32376,TY,B4,C4,B2,0,0,0,O_0
29068,32377,TY,B4,C4,B3,0,0,0,O_0
29069,32378,TY,B4,C4,B4,0,0,0,O_0
29070,32379,TY,B4,C4,TY,0,0,explicit_train,O_3
29071,32380,TY,B4,C4,C1,0,0,0,O_0
29072,32381,TY,B4,C4,C2,0,0,0,O_0
29073,32382,TY,B4,C4,C3,0,0,0,O_0
29074,32383,TY,B4,C4,C4,0,0,0,O_0
29075,32384,TY,B4,C4,TZ,0,0,explicit_train,O_3
29076,32385,TY,B4,TZ,A1,0,explicit_train,0,O_2
29077,32386,TY,B4,TZ,A2,0,explicit_train,0,O_2
29078,32387,TY,B4,TZ,A3,0,explicit_train,0,O_2
29079,32388,TY,B4,TZ,A4,0,explicit_train,0,O_2
29080,32390,TY,B4,TZ,B1,0,explicit_train,0,O_2
29081,32391,TY,B4,TZ,B2,0,explicit_train,0,O_2
29082,32392,TY,B4,TZ,B3,0,explicit_train,0,O_2
29083,32393,TY,B4,TZ,B4,0,explicit_train,0,O_2
29084,32395,TY,B4,TZ,C1,0,explicit_train,0,O_2
29085,32396,TY,B4,TZ,C2,0,explicit_train,0,O_2
29086,32397,TY,B4,TZ,C3,0,explicit_train,0,O_2
29087,32398,TY,B4,TZ,C4,0,explicit_train,0,O_2
29088,32400,TY,TY,A1,A1,explicit_train,0,0,O_1
29089,32401,TY,TY,A1,A2,explicit_train,0,0,O_1
29090,32402,TY,TY,A1,A3,explicit_train,0,0,O_1
29091,32403,TY,TY,A1,A4,explicit_train,0,0,O_1
29092,32405,TY,TY,A1,B1,explicit_train,0,0,O_1
29093,32406,TY,TY,A1,B2,explicit_train,0,0,O_1
29094,32407,TY,TY,A1,B3,explicit_train,0,0,O_1
29095,32408,TY,TY,A1,B4,explicit_train,0,0,O_1
29096,32410,TY,TY,A1,C1,explicit_train,0,0,O_1
29097,32411,TY,TY,A1,C2,explicit_train,0,0,O_1
29098,32412,TY,TY,A1,C3,explicit_train,0,0,O_1
29099,32413,TY,TY,A1,C4,explicit_train,0,0,O_1
29100,32415,TY,TY,A2,A1,explicit_train,0,0,O_1
29101,32416,TY,TY,A2,A2,explicit_train,0,0,O_1
29102,32417,TY,TY,A2,A3,explicit_train,0,0,O_1
29103,32418,TY,TY,A2,A4,explicit_train,0,0,O_1
29104,32420,TY,TY,A2,B1,explicit_train,0,0,O_1
29105,32421,TY,TY,A2,B2,explicit_train,0,0,O_1
29106,32422,TY,TY,A2,B3,explicit_train,0,0,O_1
29107,32423,TY,TY,A2,B4,explicit_train,0,0,O_1
29108,32425,TY,TY,A2,C1,explicit_train,0,0,O_1
29109,32426,TY,TY,A2,C2,explicit_train,0,0,O_1
29110,32427,TY,TY,A2,C3,explicit_train,0,0,O_1
29111,32428,TY,TY,A2,C4,explicit_train,0,0,O_1
29112,32430,TY,TY,A3,A1,explicit_train,0,0,O_1
29113,32431,TY,TY,A3,A2,explicit_train,0,0,O_1
29114,32432,TY,TY,A3,A3,explicit_train,0,0,O_1
29115,32433,TY,TY,A3,A4,explicit_train,0,0,O_1
29116,32435,TY,TY,A3,B1,explicit_train,0,0,O_1
29117,32436,TY,TY,A3,B2,explicit_train,0,0,O_1
29118,32437,TY,TY,A3,B3,explicit_train,0,0,O_1
29119,32438,TY,TY,A3,B4,explicit_train,0,0,O_1
29120,32440,TY,TY,A3,C1,explicit_train,0,0,O_1
29121,32441,TY,TY,A3,C2,explicit_train,0,0,O_1
29122,32442,TY,TY,A3,C3,explicit_train,0,0,O_1
29123,32443,TY,TY,A3,C4,explicit_train,0,0,O_1
29124,32445,TY,TY,A4,A1,explicit_train,0,0,O_1
29125,32446,TY,TY,A4,A2,explicit_train,0,0,O_1
29126,32447,TY,TY,A4,A3,explicit_train,0,0,O_1
29127,32448,TY,TY,A4,A4,explicit_train,0,0,O_1
29128,32450,TY,TY,A4,B1,explicit_train,0,0,O_1
29129,32451,TY,TY,A4,B2,explicit_train,0,0,O_1
29130,32452,TY,TY,A4,B3,explicit_train,0,0,O_1
29131,32453,TY,TY,A4,B4,explicit_train,0,0,O_1
29132,32455,TY,TY,A4,C1,explicit_train,0,0,O_1
29133,32456,TY,TY,A4,C2,explicit_train,0,0,O_1
29134,32457,TY,TY,A4,C3,explicit_train,0,0,O_1
29135,32458,TY,TY,A4,C4,explicit_train,0,0,O_1
29136,32475,TY,TY,B1,A1,explicit_train,0,0,O_1
29137,32476,TY,TY,B1,A2,explicit_train,0,0,O_1
29138,32477,TY,TY,B1,A3,explicit_train,0,0,O_1
29139,32478,TY,TY,B1,A4,explicit_train,0,0,O_1
29140,32480,TY,TY,B1,B1,explicit_train,0,0,O_1
29141,32481,TY,TY,B1,B2,explicit_train,0,0,O_1
29142,32482,TY,TY,B1,B3,explicit_train,0,0,O_1
29143,32483,TY,TY,B1,B4,explicit_train,0,0,O_1
29144,32485,TY,TY,B1,C1,explicit_train,0,0,O_1
29145,32486,TY,TY,B1,C2,explicit_train,0,0,O_1
29146,32487,TY,TY,B1,C3,explicit_train,0,0,O_1
29147,32488,TY,TY,B1,C4,explicit_train,0,0,O_1
29148,32490,TY,TY,B2,A1,explicit_train,0,0,O_1
29149,32491,TY,TY,B2,A2,explicit_train,0,0,O_1
29150,32492,TY,TY,B2,A3,explicit_train,0,0,O_1
29151,32493,TY,TY,B2,A4,explicit_train,0,0,O_1
29152,32495,TY,TY,B2,B1,explicit_train,0,0,O_1
29153,32496,TY,TY,B2,B2,explicit_train,0,0,O_1
29154,32497,TY,TY,B2,B3,explicit_train,0,0,O_1
29155,32498,TY,TY,B2,B4,explicit_train,0,0,O_1
29156,32500,TY,TY,B2,C1,explicit_train,0,0,O_1
29157,32501,TY,TY,B2,C2,explicit_train,0,0,O_1
29158,32502,TY,TY,B2,C3,explicit_train,0,0,O_1
29159,32503,TY,TY,B2,C4,explicit_train,0,0,O_1
29160,32505,TY,TY,B3,A1,explicit_train,0,0,O_1
29161,32506,TY,TY,B3,A2,explicit_train,0,0,O_1
29162,32507,TY,TY,B3,A3,explicit_train,0,0,O_1
29163,32508,TY,TY,B3,A4,explicit_train,0,0,O_1
29164,32510,TY,TY,B3,B1,explicit_train,0,0,O_1
29165,32511,TY,TY,B3,B2,explicit_train,0,0,O_1
29166,32512,TY,TY,B3,B3,explicit_train,0,0,O_1
29167,32513,TY,TY,B3,B4,explicit_train,0,0,O_1
29168,32515,TY,TY,B3,C1,explicit_train,0,0,O_1
29169,32516,TY,TY,B3,C2,explicit_train,0,0,O_1
29170,32517,TY,TY,B3,C3,explicit_train,0,0,O_1
29171,32518,TY,TY,B3,C4,explicit_train,0,0,O_1
29172,32520,TY,TY,B4,A1,explicit_train,0,0,O_1
29173,32521,TY,TY,B4,A2,explicit_train,0,0,O_1
29174,32522,TY,TY,B4,A3,explicit_train,0,0,O_1
29175,32523,TY,TY,B4,A4,explicit_train,0,0,O_1
29176,32525,TY,TY,B4,B1,explicit_train,0,0,O_1
29177,32526,TY,TY,B4,B2,explicit_train,0,0,O_1
29178,32527,TY,TY,B4,B3,explicit_train,0,0,O_1
29179,32528,TY,TY,B4,B4,explicit_train,0,0,O_1
29180,32530,TY,TY,B4,C1,explicit_train,0,0,O_1
29181,32531,TY,TY,B4,C2,explicit_train,0,0,O_1
29182,32532,TY,TY,B4,C3,explicit_train,0,0,O_1
29183,32533,TY,TY,B4,C4,explicit_train,0,0,O_1
29184,32550,TY,TY,C1,A1,explicit_train,0,0,O_1
29185,32551,TY,TY,C1,A2,explicit_train,0,0,O_1
29186,32552,TY,TY,C1,A3,explicit_train,0,0,O_1
29187,32553,TY,TY,C1,A4,explicit_train,0,0,O_1
29188,32555,TY,TY,C1,B1,explicit_train,0,0,O_1
29189,32556,TY,TY,C1,B2,explicit_train,0,0,O_1
29190,32557,TY,TY,C1,B3,explicit_train,0,0,O_1
29191,32558,TY,TY,C1,B4,explicit_train,0,0,O_1
29192,32560,TY,TY,C1,C1,explicit_train,0,0,O_1
29193,32561,TY,TY,C1,C2,explicit_train,0,0,O_1
29194,32562,TY,TY,C1,C3,explicit_train,0,0,O_1
29195,32563,TY,TY,C1,C4,explicit_train,0,0,O_1
29196,32565,TY,TY,C2,A1,explicit_train,0,0,O_1
29197,32566,TY,TY,C2,A2,explicit_train,0,0,O_1
29198,32567,TY,TY,C2,A3,explicit_train,0,0,O_1
29199,32568,TY,TY,C2,A4,explicit_train,0,0,O_1
29200,32570,TY,TY,C2,B1,explicit_train,0,0,O_1
29201,32571,TY,TY,C2,B2,explicit_train,0,0,O_1
29202,32572,TY,TY,C2,B3,explicit_train,0,0,O_1
29203,32573,TY,TY,C2,B4,explicit_train,0,0,O_1
29204,32575,TY,TY,C2,C1,explicit_train,0,0,O_1
29205,32576,TY,TY,C2,C2,explicit_train,0,0,O_1
29206,32577,TY,TY,C2,C3,explicit_train,0,0,O_1
29207,32578,TY,TY,C2,C4,explicit_train,0,0,O_1
29208,32580,TY,TY,C3,A1,explicit_train,0,0,O_1
29209,32581,TY,TY,C3,A2,explicit_train,0,0,O_1
29210,32582,TY,TY,C3,A3,explicit_train,0,0,O_1
29211,32583,TY,TY,C3,A4,explicit_train,0,0,O_1
29212,32585,TY,TY,C3,B1,explicit_train,0,0,O_1
29213,32586,TY,TY,C3,B2,explicit_train,0,0,O_1
29214,32587,TY,TY,C3,B3,explicit_train,0,0,O_1
29215,32588,TY,TY,C3,B4,explicit_train,0,0,O_1
29216,32590,TY,TY,C3,C1,explicit_train,0,0,O_1
29217,32591,TY,TY,C3,C2,explicit_train,0,0,O_1
29218,32592,TY,TY,C3,C3,explicit_train,0,0,O_1
29219,32593,TY,TY,C3,C4,explicit_train,0,0,O_1
29220,32595,TY,TY,C4,A1,explicit_train,0,0,O_1
29221,32596,TY,TY,C4,A2,explicit_train,0,0,O_1
29222,32597,TY,TY,C4,A3,explicit_train,0,0,O_1
29223,32598,TY,TY,C4,A4,explicit_train,0,0,O_1
29224,32600,TY,TY,C4,B1,explicit_train,0,0,O_1
