id_trial,st_sample,st_comp1,st_comp2,st_comp3,sample_c1_subset,sample_c2_subset,sample_c3_subset,option_answer
18759,B1,B4,B1,TY,0,reflexivity,0,O_2
18761,B1,B4,B1,C2,0,reflexivity,0,O_2
18762,B1,B4,B1,C3,0,reflexivity,0,O_2
18763,B1,B4,B1,C4,0,reflexivity,0,O_2
18764,B1,B4,B1,TZ,0,reflexivity,0,O_2
18765,B1,B4,B2,A1,0,0,symmetry,O_3
18766,B1,B4,B2,A2,0,0,0,O_0
18767,B1,B4,B2,A3,0,0,0,O_0
18768,B1,B4,B2,A4,0,0,0,O_0
18769,B1,B4,B2,TX,0,0,0,O_0
18770,B1,B4,B2,B1,0,0,reflexivity,O_3
18771,B1,B4,B2,B2,0,0,0,O_0
18772,B1,B4,B2,B3,0,0,0,O_0
18773,B1,B4,B2,B4,0,0,0,O_0
18774,B1,B4,B2,TY,0,0,0,O_0
18775,B1,B4,B2,C1,0,0,train,O_3
18776,B1,B4,B2,C2,0,0,0,O_0
18777,B1,B4,B2,C3,0,0,0,O_0
18778,B1,B4,B2,C4,0,0,0,O_0
18779,B1,B4,B2,TZ,0,0,0,O_0
18780,B1,B4,B3,A1,0,0,symmetry,O_3
18781,B1,B4,B3,A2,0,0,0,O_0
18782,B1,B4,B3,A3,0,0,0,O_0
18783,B1,B4,B3,A4,0,0,0,O_0
18784,B1,B4,B3,TX,0,0,0,O_0
18785,B1,B4,B3,B1,0,0,reflexivity,O_3
18786,B1,B4,B3,B2,0,0,0,O_0
18787,B1,B4,B3,B3,0,0,0,O_0
18788,B1,B4,B3,B4,0,0,0,O_0
18789,B1,B4,B3,TY,0,0,0,O_0
18790,B1,B4,B3,C1,0,0,train,O_3
18791,B1,B4,B3,C2,0,0,0,O_0
18792,B1,B4,B3,C3,0,0,0,O_0
18793,B1,B4,B3,C4,0,0,0,O_0
18794,B1,B4,B3,TZ,0,0,0,O_0
18795,B1,B4,B4,A1,0,0,symmetry,O_3
18796,B1,B4,B4,A2,0,0,0,O_0
18797,B1,B4,B4,A3,0,0,0,O_0
18798,B1,B4,B4,A4,0,0,0,O_0
18799,B1,B4,B4,TX,0,0,0,O_0
18800,B1,B4,B4,B1,0,0,reflexivity,O_3
18801,B1,B4,B4,B2,0,0,0,O_0
18802,B1,B4,B4,B3,0,0,0,O_0
18803,B1,B4,B4,B4,0,0,0,O_0
18804,B1,B4,B4,TY,0,0,0,O_0
18805,B1,B4,B4,C1,0,0,train,O_3
18806,B1,B4,B4,C2,0,0,0,O_0
18807,B1,B4,B4,C3,0,0,0,O_0
18808,B1,B4,B4,C4,0,0,0,O_0
18809,B1,B4,B4,TZ,0,0,0,O_0
18810,B1,B4,TY,A1,0,0,symmetry,O_3
18811,B1,B4,TY,A2,0,0,0,O_0
18812,B1,B4,TY,A3,0,0,0,O_0
18813,B1,B4,TY,A4,0,0,0,O_0
18814,B1,B4,TY,TX,0,0,0,O_0
18815,B1,B4,TY,B1,0,0,reflexivity,O_3
18816,B1,B4,TY,B2,0,0,0,O_0
18817,B1,B4,TY,B3,0,0,0,O_0
18818,B1,B4,TY,B4,0,0,0,O_0
18819,B1,B4,TY,TY,0,0,0,O_0
18820,B1,B4,TY,C1,0,0,train,O_3
18821,B1,B4,TY,C2,0,0,0,O_0
18822,B1,B4,TY,C3,0,0,0,O_0
18823,B1,B4,TY,C4,0,0,0,O_0
18824,B1,B4,TY,TZ,0,0,0,O_0
18826,B1,B4,C1,A2,0,train,0,O_2
18827,B1,B4,C1,A3,0,train,0,O_2
18828,B1,B4,C1,A4,0,train,0,O_2
18829,B1,B4,C1,TX,0,train,0,O_2
18831,B1,B4,C1,B2,0,train,0,O_2
18832,B1,B4,C1,B3,0,train,0,O_2
18833,B1,B4,C1,B4,0,train,0,O_2
18834,B1,B4,C1,TY,0,train,0,O_2
18836,B1,B4,C1,C2,0,train,0,O_2
18837,B1,B4,C1,C3,0,train,0,O_2
18838,B1,B4,C1,C4,0,train,0,O_2
18839,B1,B4,C1,TZ,0,train,0,O_2
18840,B1,B4,C2,A1,0,0,symmetry,O_3
18841,B1,B4,C2,A2,0,0,0,O_0
18842,B1,B4,C2,A3,0,0,0,O_0
18843,B1,B4,C2,A4,0,0,0,O_0
18844,B1,B4,C2,TX,0,0,0,O_0
18845,B1,B4,C2,B1,0,0,reflexivity,O_3
18846,B1,B4,C2,B2,0,0,0,O_0
18847,B1,B4,C2,B3,0,0,0,O_0
18848,B1,B4,C2,B4,0,0,0,O_0
18849,B1,B4,C2,TY,0,0,0,O_0
18850,B1,B4,C2,C1,0,0,train,O_3
18851,B1,B4,C2,C2,0,0,0,O_0
18852,B1,B4,C2,C3,0,0,0,O_0
18853,B1,B4,C2,C4,0,0,0,O_0
18854,B1,B4,C2,TZ,0,0,0,O_0
18855,B1,B4,C3,A1,0,0,symmetry,O_3
18856,B1,B4,C3,A2,0,0,0,O_0
18857,B1,B4,C3,A3,0,0,0,O_0
18858,B1,B4,C3,A4,0,0,0,O_0
18859,B1,B4,C3,TX,0,0,0,O_0
18860,B1,B4,C3,B1,0,0,reflexivity,O_3
18861,B1,B4,C3,B2,0,0,0,O_0
18862,B1,B4,C3,B3,0,0,0,O_0
18863,B1,B4,C3,B4,0,0,0,O_0
18864,B1,B4,C3,TY,0,0,0,O_0
18865,B1,B4,C3,C1,0,0,train,O_3
18866,B1,B4,C3,C2,0,0,0,O_0
18867,B1,B4,C3,C3,0,0,0,O_0
18868,B1,B4,C3,C4,0,0,0,O_0
18869,B1,B4,C3,TZ,0,0,0,O_0
18870,B1,B4,C4,A1,0,0,symmetry,O_3
18871,B1,B4,C4,A2,0,0,0,O_0
18872,B1,B4,C4,A3,0,0,0,O_0
18873,B1,B4,C4,A4,0,0,0,O_0
18874,B1,B4,C4,TX,0,0,0,O_0
18875,B1,B4,C4,B1,0,0,reflexivity,O_3
18876,B1,B4,C4,B2,0,0,0,O_0
18877,B1,B4,C4,B3,0,0,0,O_0
18878,B1,B4,C4,B4,0,0,0,O_0
18879,B1,B4,C4,TY,0,0,0,O_0
18880,B1,B4,C4,C1,0,0,train,O_3
18881,B1,B4,C4,C2,0,0,0,O_0
18882,B1,B4,C4,C3,0,0,0,O_0
18883,B1,B4,C4,C4,0,0,0,O_0
18884,B1,B4,C4,TZ,0,0,0,O_0
18885,B1,B4,TZ,A1,0,0,symmetry,O_3
18886,B1,B4,TZ,A2,0,0,0,O_0
18887,B1,B4,TZ,A3,0,0,0,O_0
18888,B1,B4,TZ,A4,0,0,0,O_0
18889,B1,B4,TZ,TX,0,0,0,O_0
18890,B1,B4,TZ,B1,0,0,reflexivity,O_3
18891,B1,B4,TZ,B2,0,0,0,O_0
18892,B1,B4,TZ,B3,0,0,0,O_0
18893,B1,B4,TZ,B4,0,0,0,O_0
18894,B1,B4,TZ,TY,0,0,0,O_0
18895,B1,B4,TZ,C1,0,0,train,O_3
18896,B1,B4,TZ,C2,0,0,0,O_0
18897,B1,B4,TZ,C3,0,0,0,O_0
18898,B1,B4,TZ,C4,0,0,0,O_0
18899,B1,B4,TZ,TZ,0,0,0,O_0
18901,B1,TY,A1,A2,0,symmetry,0,O_2
18902,B1,TY,A1,A3,0,symmetry,0,O_2
18903,B1,TY,A1,A4,0,symmetry,0,O_2
18904,B1,TY,A1,TX,0,symmetry,0,O_2
18906,B1,TY,A1,B2,0,symmetry,0,O_2
18907,B1,TY,A1,B3,0,symmetry,0,O_2
18908,B1,TY,A1,B4,0,symmetry,0,O_2
18909,B1,TY,A1,TY,0,symmetry,0,O_2
18911,B1,TY,A1,C2,0,symmetry,0,O_2
18912,B1,TY,A1,C3,0,symmetry,0,O_2
18913,B1,TY,A1,C4,0,symmetry,0,O_2
18914,B1,TY,A1,TZ,0,symmetry,0,O_2
18915,B1,TY,A2,A1,0,0,symmetry,O_3
18916,B1,TY,A2,A2,0,0,0,O_0
18917,B1,TY,A2,A3,0,0,0,O_0
18918,B1,TY,A2,A4,0,0,0,O_0
18919,B1,TY,A2,TX,0,0,0,O_0
18920,B1,TY,A2,B1,0,0,reflexivity,O_3
18921,B1,TY,A2,B2,0,0,0,O_0
18922,B1,TY,A2,B3,0,0,0,O_0
18923,B1,TY,A2,B4,0,0,0,O_0
18924,B1,TY,A2,TY,0,0,0,O_0
18925,B1,TY,A2,C1,0,0,train,O_3
18926,B1,TY,A2,C2,0,0,0,O_0
18927,B1,TY,A2,C3,0,0,0,O_0
18928,B1,TY,A2,C4,0,0,0,O_0
18929,B1,TY,A2,TZ,0,0,0,O_0
18930,B1,TY,A3,A1,0,0,symmetry,O_3
18931,B1,TY,A3,A2,0,0,0,O_0
18932,B1,TY,A3,A3,0,0,0,O_0
18933,B1,TY,A3,A4,0,0,0,O_0
18934,B1,TY,A3,TX,0,0,0,O_0
18935,B1,TY,A3,B1,0,0,reflexivity,O_3
18936,B1,TY,A3,B2,0,0,0,O_0
18937,B1,TY,A3,B3,0,0,0,O_0
18938,B1,TY,A3,B4,0,0,0,O_0
18939,B1,TY,A3,TY,0,0,0,O_0
18940,B1,TY,A3,C1,0,0,train,O_3
18941,B1,TY,A3,C2,0,0,0,O_0
18942,B1,TY,A3,C3,0,0,0,O_0
18943,B1,TY,A3,C4,0,0,0,O_0
18944,B1,TY,A3,TZ,0,0,0,O_0
18945,B1,TY,A4,A1,0,0,symmetry,O_3
18946,B1,TY,A4,A2,0,0,0,O_0
18947,B1,TY,A4,A3,0,0,0,O_0
18948,B1,TY,A4,A4,0,0,0,O_0
18949,B1,TY,A4,TX,0,0,0,O_0
18950,B1,TY,A4,B1,0,0,reflexivity,O_3
18951,B1,TY,A4,B2,0,0,0,O_0
18952,B1,TY,A4,B3,0,0,0,O_0
18953,B1,TY,A4,B4,0,0,0,O_0
18954,B1,TY,A4,TY,0,0,0,O_0
18955,B1,TY,A4,C1,0,0,train,O_3
18956,B1,TY,A4,C2,0,0,0,O_0
18957,B1,TY,A4,C3,0,0,0,O_0
18958,B1,TY,A4,C4,0,0,0,O_0
18959,B1,TY,A4,TZ,0,0,0,O_0
18960,B1,TY,TX,A1,0,0,symmetry,O_3
18961,B1,TY,TX,A2,0,0,0,O_0
18962,B1,TY,TX,A3,0,0,0,O_0
18963,B1,TY,TX,A4,0,0,0,O_0
18964,B1,TY,TX,TX,0,0,0,O_0
18965,B1,TY,TX,B1,0,0,reflexivity,O_3
18966,B1,TY,TX,B2,0,0,0,O_0
18967,B1,TY,TX,B3,0,0,0,O_0
18968,B1,TY,TX,B4,0,0,0,O_0
18969,B1,TY,TX,TY,0,0,0,O_0
18970,B1,TY,TX,C1,0,0,train,O_3
18971,B1,TY,TX,C2,0,0,0,O_0
18972,B1,TY,TX,C3,0,0,0,O_0
18973,B1,TY,TX,C4,0,0,0,O_0
18974,B1,TY,TX,TZ,0,0,0,O_0
18976,B1,TY,B1,A2,0,reflexivity,0,O_2
18977,B1,TY,B1,A3,0,reflexivity,0,O_2
18978,B1,TY,B1,A4,0,reflexivity,0,O_2
18979,B1,TY,B1,TX,0,reflexivity,0,O_2
18981,B1,TY,B1,B2,0,reflexivity,0,O_2
18982,B1,TY,B1,B3,0,reflexivity,0,O_2
18983,B1,TY,B1,B4,0,reflexivity,0,O_2
18984,B1,TY,B1,TY,0,reflexivity,0,O_2
18986,B1,TY,B1,C2,0,reflexivity,0,O_2
18987,B1,TY,B1,C3,0,reflexivity,0,O_2
18988,B1,TY,B1,C4,0,reflexivity,0,O_2
18989,B1,TY,B1,TZ,0,reflexivity,0,O_2
18990,B1,TY,B2,A1,0,0,symmetry,O_3
18991,B1,TY,B2,A2,0,0,0,O_0
18992,B1,TY,B2,A3,0,0,0,O_0
18993,B1,TY,B2,A4,0,0,0,O_0
18994,B1,TY,B2,TX,0,0,0,O_0
18995,B1,TY,B2,B1,0,0,reflexivity,O_3
18996,B1,TY,B2,B2,0,0,0,O_0
18997,B1,TY,B2,B3,0,0,0,O_0
18998,B1,TY,B2,B4,0,0,0,O_0
18999,B1,TY,B2,TY,0,0,0,O_0
19000,B1,TY,B2,C1,0,0,train,O_3
19001,B1,TY,B2,C2,0,0,0,O_0
19002,B1,TY,B2,C3,0,0,0,O_0
19003,B1,TY,B2,C4,0,0,0,O_0
19004,B1,TY,B2,TZ,0,0,0,O_0
19005,B1,TY,B3,A1,0,0,symmetry,O_3
19006,B1,TY,B3,A2,0,0,0,O_0
19007,B1,TY,B3,A3,0,0,0,O_0
19008,B1,TY,B3,A4,0,0,0,O_0
19009,B1,TY,B3,TX,0,0,0,O_0
19010,B1,TY,B3,B1,0,0,reflexivity,O_3
19011,B1,TY,B3,B2,0,0,0,O_0
19012,B1,TY,B3,B3,0,0,0,O_0
19013,B1,TY,B3,B4,0,0,0,O_0
19014,B1,TY,B3,TY,0,0,0,O_0
19015,B1,TY,B3,C1,0,0,train,O_3
19016,B1,TY,B3,C2,0,0,0,O_0
19017,B1,TY,B3,C3,0,0,0,O_0
19018,B1,TY,B3,C4,0,0,0,O_0
19019,B1,TY,B3,TZ,0,0,0,O_0
19020,B1,TY,B4,A1,0,0,symmetry,O_3
19021,B1,TY,B4,A2,0,0,0,O_0
19022,B1,TY,B4,A3,0,0,0,O_0
19023,B1,TY,B4,A4,0,0,0,O_0
19024,B1,TY,B4,TX,0,0,0,O_0
19025,B1,TY,B4,B1,0,0,reflexivity,O_3
19026,B1,TY,B4,B2,0,0,0,O_0
19027,B1,TY,B4,B3,0,0,0,O_0
19028,B1,TY,B4,B4,0,0,0,O_0
19029,B1,TY,B4,TY,0,0,0,O_0
19030,B1,TY,B4,C1,0,0,train,O_3
19031,B1,TY,B4,C2,0,0,0,O_0
19032,B1,TY,B4,C3,0,0,0,O_0
19033,B1,TY,B4,C4,0,0,0,O_0
19034,B1,TY,B4,TZ,0,0,0,O_0
19035,B1,TY,TY,A1,0,0,symmetry,O_3
19036,B1,TY,TY,A2,0,0,0,O_0
19037,B1,TY,TY,A3,0,0,0,O_0
19038,B1,TY,TY,A4,0,0,0,O_0
19039,B1,TY,TY,TX,0,0,0,O_0
19040,B1,TY,TY,B1,0,0,reflexivity,O_3
19041,B1,TY,TY,B2,0,0,0,O_0
19042,B1,TY,TY,B3,0,0,0,O_0
19043,B1,TY,TY,B4,0,0,0,O_0
19044,B1,TY,TY,TY,0,0,0,O_0
19045,B1,TY,TY,C1,0,0,train,O_3
19046,B1,TY,TY,C2,0,0,0,O_0
19047,B1,TY,TY,C3,0,0,0,O_0
19048,B1,TY,TY,C4,0,0,0,O_0
19049,B1,TY,TY,TZ,0,0,0,O_0
19051,B1,TY,C1,A2,0,train,0,O_2
19052,B1,TY,C1,A3,0,train,0,O_2
19053,B1,TY,C1,A4,0,train,0,O_2
19054,B1,TY,C1,TX,0,train,0,O_2
19056,B1,TY,C1,B2,0,train,0,O_2
19057,B1,TY,C1,B3,0,train,0,O_2
19058,B1,TY,C1,B4,0,train,0,O_2
19059,B1,TY,C1,TY,0,train,0,O_2
19061,B1,TY,C1,C2,0,train,0,O_2
19062,B1,TY,C1,C3,0,train,0,O_2
19063,B1,TY,C1,C4,0,train,0,O_2
19064,B1,TY,C1,TZ,0,train,0,O_2
19065,B1,TY,C2,A1,0,0,symmetry,O_3
19066,B1,TY,C2,A2,0,0,0,O_0
19067,B1,TY,C2,A3,0,0,0,O_0
19068,B1,TY,C2,A4,0,0,0,O_0
19069,B1,TY,C2,TX,0,0,0,O_0
19070,B1,TY,C2,B1,0,0,reflexivity,O_3
19071,B1,TY,C2,B2,0,0,0,O_0
19072,B1,TY,C2,B3,0,0,0,O_0
19073,B1,TY,C2,B4,0,0,0,O_0
19074,B1,TY,C2,TY,0,0,0,O_0
19075,B1,TY,C2,C1,0,0,train,O_3
19076,B1,TY,C2,C2,0,0,0,O_0
19077,B1,TY,C2,C3,0,0,0,O_0
19078,B1,TY,C2,C4,0,0,0,O_0
19079,B1,TY,C2,TZ,0,0,0,O_0
19080,B1,TY,C3,A1,0,0,symmetry,O_3
19081,B1,TY,C3,A2,0,0,0,O_0
19082,B1,TY,C3,A3,0,0,0,O_0
19083,B1,TY,C3,A4,0,0,0,O_0
19084,B1,TY,C3,TX,0,0,0,O_0
19085,B1,TY,C3,B1,0,0,reflexivity,O_3
19086,B1,TY,C3,B2,0,0,0,O_0
19087,B1,TY,C3,B3,0,0,0,O_0
19088,B1,TY,C3,B4,0,0,0,O_0
19089,B1,TY,C3,TY,0,0,0,O_0
19090,B1,TY,C3,C1,0,0,train,O_3
19091,B1,TY,C3,C2,0,0,0,O_0
19092,B1,TY,C3,C3,0,0,0,O_0
19093,B1,TY,C3,C4,0,0,0,O_0
19094,B1,TY,C3,TZ,0,0,0,O_0
19095,B1,TY,C4,A1,0,0,symmetry,O_3
19096,B1,TY,C4,A2,0,0,0,O_0
19097,B1,TY,C4,A3,0,0,0,O_0
19098,B1,TY,C4,A4,0,0,0,O_0
19099,B1,TY,C4,TX,0,0,0,O_0
19100,B1,TY,C4,B1,0,0,reflexivity,O_3
19101,B1,TY,C4,B2,0,0,0,O_0
19102,B1,TY,C4,B3,0,0,0,O_0
19103,B1,TY,C4,B4,0,0,0,O_0
19104,B1,TY,C4,TY,0,0,0,O_0
19105,B1,TY,C4,C1,0,0,train,O_3
19106,B1,TY,C4,C2,0,0,0,O_0
19107,B1,TY,C4,C3,0,0,0,O_0
19108,B1,TY,C4,C4,0,0,0,O_0
19109,B1,TY,C4,TZ,0,0,0,O_0
19110,B1,TY,TZ,A1,0,0,symmetry,O_3
19111,B1,TY,TZ,A2,0,0,0,O_0
19112,B1,TY,TZ,A3,0,0,0,O_0
19113,B1,TY,TZ,A4,0,0,0,O_0
19114,B1,TY,TZ,TX,0,0,0,O_0
19115,B1,TY,TZ,B1,0,0,reflexivity,O_3
19116,B1,TY,TZ,B2,0,0,0,O_0
19117,B1,TY,TZ,B3,0,0,0,O_0
19118,B1,TY,TZ,B4,0,0,0,O_0
19119,B1,TY,TZ,TY,0,0,0,O_0
19120,B1,TY,TZ,C1,0,0,train,O_3
19121,B1,TY,TZ,C2,0,0,0,O_0
19122,B1,TY,TZ,C3,0,0,0,O_0
19123,B1,TY,TZ,C4,0,0,0,O_0
19124,B1,TY,TZ,TZ,0,0,0,O_0
19141,B1,C1,A2,A2,train,0,0,O_1
19142,B1,C1,A2,A3,train,0,0,O_1
19143,B1,C1,A2,A4,train,0,0,O_1
19144,B1,C1,A2,TX,train,0,0,O_1
19146,B1,C1,A2,B2,train,0,0,O_1
19147,B1,C1,A2,B3,train,0,0,O_1
19148,B1,C1,A2,B4,train,0,0,O_1
19149,B1,C1,A2,TY,train,0,0,O_1
19151,B1,C1,A2,C2,train,0,0,O_1
19152,B1,C1,A2,C3,train,0,0,O_1
19153,B1,C1,A2,C4,train,0,0,O_1
19154,B1,C1,A2,TZ,train,0,0,O_1
19156,B1,C1,A3,A2,train,0,0,O_1
19157,B1,C1,A3,A3,train,0,0,O_1
19158,B1,C1,A3,A4,train,0,0,O_1
19159,B1,C1,A3,TX,train,0,0,O_1
19161,B1,C1,A3,B2,train,0,0,O_1
19162,B1,C1,A3,B3,train,0,0,O_1
19163,B1,C1,A3,B4,train,0,0,O_1
19164,B1,C1,A3,TY,train,0,0,O_1
19166,B1,C1,A3,C2,train,0,0,O_1
19167,B1,C1,A3,C3,train,0,0,O_1
19168,B1,C1,A3,C4,train,0,0,O_1
19169,B1,C1,A3,TZ,train,0,0,O_1
19171,B1,C1,A4,A2,train,0,0,O_1
19172,B1,C1,A4,A3,train,0,0,O_1
19173,B1,C1,A4,A4,train,0,0,O_1
19174,B1,C1,A4,TX,train,0,0,O_1
19176,B1,C1,A4,B2,train,0,0,O_1
19177,B1,C1,A4,B3,train,0,0,O_1
19178,B1,C1,A4,B4,train,0,0,O_1
19179,B1,C1,A4,TY,train,0,0,O_1
19181,B1,C1,A4,C2,train,0,0,O_1
19182,B1,C1,A4,C3,train,0,0,O_1
19183,B1,C1,A4,C4,train,0,0,O_1
19184,B1,C1,A4,TZ,train,0,0,O_1
19186,B1,C1,TX,A2,train,0,0,O_1
19187,B1,C1,TX,A3,train,0,0,O_1
19188,B1,C1,TX,A4,train,0,0,O_1
19189,B1,C1,TX,TX,train,0,0,O_1
19191,B1,C1,TX,B2,train,0,0,O_1
19192,B1,C1,TX,B3,train,0,0,O_1
19193,B1,C1,TX,B4,train,0,0,O_1
19194,B1,C1,TX,TY,train,0,0,O_1
19196,B1,C1,TX,C2,train,0,0,O_1
19197,B1,C1,TX,C3,train,0,0,O_1
19198,B1,C1,TX,C4,train,0,0,O_1
19199,B1,C1,TX,TZ,train,0,0,O_1
19216,B1,C1,B2,A2,train,0,0,O_1
19217,B1,C1,B2,A3,train,0,0,O_1
19218,B1,C1,B2,A4,train,0,0,O_1
19219,B1,C1,B2,TX,train,0,0,O_1
19221,B1,C1,B2,B2,train,0,0,O_1
19222,B1,C1,B2,B3,train,0,0,O_1
19223,B1,C1,B2,B4,train,0,0,O_1
19224,B1,C1,B2,TY,train,0,0,O_1
19226,B1,C1,B2,C2,train,0,0,O_1
19227,B1,C1,B2,C3,train,0,0,O_1
19228,B1,C1,B2,C4,train,0,0,O_1
19229,B1,C1,B2,TZ,train,0,0,O_1
19231,B1,C1,B3,A2,train,0,0,O_1
19232,B1,C1,B3,A3,train,0,0,O_1
19233,B1,C1,B3,A4,train,0,0,O_1
19234,B1,C1,B3,TX,train,0,0,O_1
19236,B1,C1,B3,B2,train,0,0,O_1
19237,B1,C1,B3,B3,train,0,0,O_1
19238,B1,C1,B3,B4,train,0,0,O_1
19239,B1,C1,B3,TY,train,0,0,O_1
19241,B1,C1,B3,C2,train,0,0,O_1
19242,B1,C1,B3,C3,train,0,0,O_1
19243,B1,C1,B3,C4,train,0,0,O_1
19244,B1,C1,B3,TZ,train,0,0,O_1
19246,B1,C1,B4,A2,train,0,0,O_1
19247,B1,C1,B4,A3,train,0,0,O_1
19248,B1,C1,B4,A4,train,0,0,O_1
19249,B1,C1,B4,TX,train,0,0,O_1
19251,B1,C1,B4,B2,train,0,0,O_1
19252,B1,C1,B4,B3,train,0,0,O_1
19253,B1,C1,B4,B4,train,0,0,O_1
19254,B1,C1,B4,TY,train,0,0,O_1
19256,B1,C1,B4,C2,train,0,0,O_1
19257,B1,C1,B4,C3,train,0,0,O_1
19258,B1,C1,B4,C4,train,0,0,O_1
19259,B1,C1,B4,TZ,train,0,0,O_1
19261,B1,C1,TY,A2,train,0,0,O_1
19262,B1,C1,TY,A3,train,0,0,O_1
19263,B1,C1,TY,A4,train,0,0,O_1
19264,B1,C1,TY,TX,train,0,0,O_1
19266,B1,C1,TY,B2,train,0,0,O_1
19267,B1,C1,TY,B3,train,0,0,O_1
19268,B1,C1,TY,B4,train,0,0,O_1
19269,B1,C1,TY,TY,train,0,0,O_1
19271,B1,C1,TY,C2,train,0,0,O_1
19272,B1,C1,TY,C3,train,0,0,O_1
19273,B1,C1,TY,C4,train,0,0,O_1
19274,B1,C1,TY,TZ,train,0,0,O_1
19291,B1,C1,C2,A2,train,0,0,O_1
19292,B1,C1,C2,A3,train,0,0,O_1
19293,B1,C1,C2,A4,train,0,0,O_1
19294,B1,C1,C2,TX,train,0,0,O_1
19296,B1,C1,C2,B2,train,0,0,O_1
19297,B1,C1,C2,B3,train,0,0,O_1
19298,B1,C1,C2,B4,train,0,0,O_1
19299,B1,C1,C2,TY,train,0,0,O_1
19301,B1,C1,C2,C2,train,0,0,O_1
19302,B1,C1,C2,C3,train,0,0,O_1
19303,B1,C1,C2,C4,train,0,0,O_1
19304,B1,C1,C2,TZ,train,0,0,O_1
19306,B1,C1,C3,A2,train,0,0,O_1
19307,B1,C1,C3,A3,train,0,0,O_1
19308,B1,C1,C3,A4,train,0,0,O_1
19309,B1,C1,C3,TX,train,0,0,O_1
19311,B1,C1,C3,B2,train,0,0,O_1
19312,B1,C1,C3,B3,train,0,0,O_1
19313,B1,C1,C3,B4,train,0,0,O_1
19314,B1,C1,C3,TY,train,0,0,O_1
19316,B1,C1,C3,C2,train,0,0,O_1
19317,B1,C1,C3,C3,train,0,0,O_1
19318,B1,C1,C3,C4,train,0,0,O_1
19319,B1,C1,C3,TZ,train,0,0,O_1
19321,B1,C1,C4,A2,train,0,0,O_1
19322,B1,C1,C4,A3,train,0,0,O_1
19323,B1,C1,C4,A4,train,0,0,O_1
19324,B1,C1,C4,TX,train,0,0,O_1
19326,B1,C1,C4,B2,train,0,0,O_1
19327,B1,C1,C4,B3,train,0,0,O_1
19328,B1,C1,C4,B4,train,0,0,O_1
19329,B1,C1,C4,TY,train,0,0,O_1
19331,B1,C1,C4,C2,train,0,0,O_1
19332,B1,C1,C4,C3,train,0,0,O_1
19333,B1,C1,C4,C4,train,0,0,O_1
19334,B1,C1,C4,TZ,train,0,0,O_1
19336,B1,C1,TZ,A2,train,0,0,O_1
19337,B1,C1,TZ,A3,train,0,0,O_1
19338,B1,C1,TZ,A4,train,0,0,O_1
19339,B1,C1,TZ,TX,train,0,0,O_1
19341,B1,C1,TZ,B2,train,0,0,O_1
19342,B1,C1,TZ,B3,train,0,0,O_1
19343,B1,C1,TZ,B4,train,0,0,O_1
19344,B1,C1,TZ,TY,train,0,0,O_1
19346,B1,C1,TZ,C2,train,0,0,O_1
19347,B1,C1,TZ,C3,train,0,0,O_1
19348,B1,C1,TZ,C4,train,0,0,O_1
19349,B1,C1,TZ,TZ,train,0,0,O_1
19351,B1,C2,A1,A2,0,symmetry,0,O_2
19352,B1,C2,A1,A3,0,symmetry,0,O_2
19353,B1,C2,A1,A4,0,symmetry,0,O_2
19354,B1,C2,A1,TX,0,symmetry,0,O_2
19356,B1,C2,A1,B2,0,symmetry,0,O_2
19357,B1,C2,A1,B3,0,symmetry,0,O_2
19358,B1,C2,A1,B4,0,symmetry,0,O_2
19359,B1,C2,A1,TY,0,symmetry,0,O_2
19361,B1,C2,A1,C2,0,symmetry,0,O_2
19362,B1,C2,A1,C3,0,symmetry,0,O_2
19363,B1,C2,A1,C4,0,symmetry,0,O_2
19364,B1,C2,A1,TZ,0,symmetry,0,O_2
19365,B1,C2,A2,A1,0,0,symmetry,O_3
19366,B1,C2,A2,A2,0,0,0,O_0
19367,B1,C2,A2,A3,0,0,0,O_0
19368,B1,C2,A2,A4,0,0,0,O_0
19369,B1,C2,A2,TX,0,0,0,O_0
19370,B1,C2,A2,B1,0,0,reflexivity,O_3
19371,B1,C2,A2,B2,0,0,0,O_0
19372,B1,C2,A2,B3,0,0,0,O_0
19373,B1,C2,A2,B4,0,0,0,O_0
19374,B1,C2,A2,TY,0,0,0,O_0
19375,B1,C2,A2,C1,0,0,train,O_3
19376,B1,C2,A2,C2,0,0,0,O_0
19377,B1,C2,A2,C3,0,0,0,O_0
19378,B1,C2,A2,C4,0,0,0,O_0
19379,B1,C2,A2,TZ,0,0,0,O_0
19380,B1,C2,A3,A1,0,0,symmetry,O_3
19381,B1,C2,A3,A2,0,0,0,O_0
19382,B1,C2,A3,A3,0,0,0,O_0
19383,B1,C2,A3,A4,0,0,0,O_0
19384,B1,C2,A3,TX,0,0,0,O_0
19385,B1,C2,A3,B1,0,0,reflexivity,O_3
19386,B1,C2,A3,B2,0,0,0,O_0
19387,B1,C2,A3,B3,0,0,0,O_0
19388,B1,C2,A3,B4,0,0,0,O_0
19389,B1,C2,A3,TY,0,0,0,O_0
19390,B1,C2,A3,C1,0,0,train,O_3
19391,B1,C2,A3,C2,0,0,0,O_0
19392,B1,C2,A3,C3,0,0,0,O_0
19393,B1,C2,A3,C4,0,0,0,O_0
19394,B1,C2,A3,TZ,0,0,0,O_0
19395,B1,C2,A4,A1,0,0,symmetry,O_3
19396,B1,C2,A4,A2,0,0,0,O_0
19397,B1,C2,A4,A3,0,0,0,O_0
